20250302 214200;1.260930;1.261040;1.260910;1.261040;0
20250302 214300;1.261010;1.261010;1.260890;1.260950;0
20250302 214400;1.260960;1.261000;1.260950;1.260950;0
20250302 214500;1.260960;1.260980;1.260910;1.260940;0
20250302 214600;1.260920;1.260940;1.260830;1.260940;0
20250302 214700;1.260910;1.261080;1.260820;1.261080;0
20250302 214800;1.261090;1.261130;1.261030;1.261040;0
20250302 214900;1.261060;1.261130;1.261030;1.261130;0
20250302 215000;1.261130;1.261130;1.261000;1.261030;0
20250302 215100;1.261040;1.261070;1.261010;1.261040;0
20250302 215200;1.261050;1.261140;1.261050;1.261140;0
20250302 215300;1.261160;1.261320;1.261160;1.261250;0
20250302 215400;1.261220;1.261220;1.261130;1.261180;0
20250302 215500;1.261180;1.261180;1.260950;1.260960;0
20250302 215600;1.260920;1.260930;1.260810;1.260850;0
20250302 215700;1.260810;1.260950;1.260770;1.260930;0
20250302 215800;1.260930;1.260930;1.260730;1.260730;0
20250302 215900;1.260740;1.260760;1.260690;1.260720;0
20250302 220000;1.260710;1.260710;1.260610;1.260620;0
20250302 220100;1.260620;1.260640;1.260420;1.260540;0
20250302 220200;1.260520;1.260550;1.260470;1.260510;0
20250302 220300;1.260480;1.260540;1.260420;1.260520;0
20250302 220400;1.260530;1.260530;1.260250;1.260440;0
20250302 220500;1.260440;1.260510;1.260310;1.260320;0
20250302 220600;1.260320;1.260330;1.260230;1.260270;0
20250302 220700;1.260270;1.260290;1.260110;1.260230;0
20250302 220800;1.260220;1.260230;1.260080;1.260180;0
20250302 220900;1.260190;1.260230;1.260020;1.260110;0
20250302 221000;1.260160;1.260310;1.260100;1.260240;0
20250302 221100;1.260270;1.260300;1.260110;1.260110;0
20250302 221200;1.260130;1.260240;1.260110;1.260210;0
20250302 221300;1.260220;1.260250;1.259910;1.259920;0
20250302 221400;1.259920;1.260100;1.259900;1.259940;0
20250302 221500;1.259920;1.260100;1.259910;1.260040;0
20250302 221600;1.260030;1.260040;1.259840;1.259910;0
20250302 221700;1.259940;1.260090;1.259910;1.260030;0
20250302 221800;1.260020;1.260120;1.259990;1.260030;0
20250302 221900;1.260030;1.260040;1.259900;1.259960;0
20250302 222000;1.259990;1.260070;1.259980;1.260050;0
20250302 222100;1.260050;1.260070;1.259850;1.259930;0
20250302 222200;1.259930;1.260010;1.259840;1.259980;0
20250302 222300;1.260020;1.260030;1.259890;1.259920;0
20250302 222400;1.259930;1.259930;1.259770;1.259770;0
20250302 222500;1.259760;1.259830;1.259660;1.259680;0
20250302 222600;1.259670;1.259780;1.259640;1.259760;0
20250302 222700;1.259790;1.259940;1.259790;1.259910;0
20250302 222800;1.259920;1.260090;1.259920;1.260020;0
20250302 222900;1.260030;1.260100;1.260010;1.260040;0
20250302 223000;1.260030;1.260030;1.259920;1.260010;0
20250302 223100;1.259960;1.260200;1.259930;1.260140;0
20250302 223200;1.260110;1.260140;1.260070;1.260080;0
20250302 223300;1.260100;1.260120;1.259860;1.259910;0
20250302 223400;1.259930;1.260000;1.259870;1.259880;0
20250302 223500;1.259850;1.259940;1.259850;1.259940;0
20250302 223600;1.259970;1.260150;1.259970;1.260130;0
20250302 223700;1.260120;1.260130;1.260030;1.260050;0
20250302 223800;1.260030;1.260080;1.259970;1.260010;0
20250302 223900;1.260020;1.260180;1.260010;1.260150;0
20250302 224000;1.260160;1.260320;1.260140;1.260320;0
20250302 224100;1.260330;1.260380;1.260290;1.260340;0
20250302 224200;1.260340;1.260340;1.260220;1.260220;0
20250302 224300;1.260240;1.260270;1.260160;1.260240;0
20250302 224400;1.260270;1.260330;1.260230;1.260230;0
20250302 224500;1.260210;1.260220;1.260070;1.260110;0
20250302 224600;1.260130;1.260240;1.260110;1.260160;0
20250302 224700;1.260150;1.260210;1.260090;1.260130;0
20250302 224800;1.260130;1.260220;1.260130;1.260180;0
20250302 224900;1.260190;1.260190;1.260000;1.260030;0
20250302 225000;1.260010;1.260090;1.260000;1.260050;0
